date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:58	43/43	---M--	200	added ('OK')	image/gif	etag:%22227963-2b-4907d006%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=927080	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript00c6.gif	(from http://www.angelfire.com/scifi/ooa/xesperados.htm)
20:26:58	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:21%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/targoid.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/targoid.59.delayed	(from http://www.angelfire.com/scifi/ooa/targoid.htm)
20:26:58	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.5ae61a.delayed	(from http://www.angelfire.com/scifi/ooa/targoid.htm)
20:26:59	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:21%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=781637	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.5b2a6b.delayed	(from http://www.angelfire.com/scifi/ooa/targoid.htm)
20:27:00	43/43	---M--	200	added ('OK')	image/gif	etag:%2268c483-2b-4907cfaf%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=781637	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript2a6b.gif	(from http://www.angelfire.com/scifi/ooa/targoid.htm)
20:27:01	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:23%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/accessing_newbie_guides.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/accessing_newbie_guides.5d.delayed	(from http://www.angelfire.com/scifi/ooa/accessing_newbie_guides.htm)
20:27:01	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.5ee61a.delayed	(from http://www.angelfire.com/scifi/ooa/accessing_newbie_guides.htm)
20:27:01	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:24%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=585751	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.5fd42c.delayed	(from http://www.angelfire.com/scifi/ooa/accessing_newbie_guides.htm)
20:27:02	43/43	---M--	200	added ('OK')	image/gif	etag:%2248dc83-2b-4907cfc5%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=585751	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscriptd42c.gif	(from http://www.angelfire.com/scifi/ooa/accessing_newbie_guides.htm)
20:27:03	38133/38133	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202015%2008:26:25%20GMT	http://www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.html	(from http://www.angelfire.com/scifi/ooa/accessing_newbie_guides.htm)
20:27:03	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:26%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/literature.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/literature.62.delayed	(from http://www.angelfire.com/scifi/ooa/literature.htm)
20:27:03	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.63e61a.delayed	(from http://www.angelfire.com/scifi/ooa/literature.htm)
20:27:04	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:26%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=137232	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.64e597.delayed	(from http://www.angelfire.com/scifi/ooa/literature.htm)
20:27:04	43/43	---M--	200	added ('OK')	image/gif	etag:%227e3463-2b-4907ce27%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=137232	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscripte597.gif	(from http://www.angelfire.com/scifi/ooa/literature.htm)
20:27:05	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:28%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/tips.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/tips.66.delayed	(from http://www.angelfire.com/scifi/ooa/tips.htm)
20:27:05	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.67e61a.delayed	(from http://www.angelfire.com/scifi/ooa/tips.htm)
20:27:06	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:28%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=658227	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.680a1c.delayed	(from http://www.angelfire.com/scifi/ooa/tips.htm)
20:27:06	43/43	---M--	200	added ('OK')	image/gif	etag:%227cb5d4-2b-4907cf99%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=658227	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript0a1c.gif	(from http://www.angelfire.com/scifi/ooa/tips.htm)
20:27:07	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:29%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/fcattributes.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/fcattributes.6a.delayed	(from http://www.angelfire.com/scifi/ooa/fcattributes.htm)
20:27:07	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.6be61a.delayed	(from http://www.angelfire.com/scifi/ooa/fcattributes.htm)
20:27:07	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:30%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=961138	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.6c10ef.delayed	(from http://www.angelfire.com/scifi/ooa/fcattributes.htm)
20:27:08	43/43	---M--	200	added ('OK')	image/gif	etag:%22702bd8-2b-4907cf3f%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=961138	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript10ef.gif	(from http://www.angelfire.com/scifi/ooa/fcattributes.htm)
20:27:08	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:31%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/events.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/events.6e.delayed	(from http://www.angelfire.com/scifi/ooa/events.htm)
20:27:08	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.6fe61a.delayed	(from http://www.angelfire.com/scifi/ooa/events.htm)
20:27:09	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:32%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=252373	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.708ffb.delayed	(from http://www.angelfire.com/scifi/ooa/events.htm)
20:27:10	43/43	---M--	200	added ('OK')	image/gif	etag:%2276ba03-2b-4907ce93%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=252373	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript8ffb.gif	(from http://www.angelfire.com/scifi/ooa/events.htm)
20:27:10	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:33%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/planet_modifiers.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/planet_modifiers.72.delayed	(from http://www.angelfire.com/scifi/ooa/planet_modifiers.htm)
20:27:10	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.73e61a.delayed	(from http://www.angelfire.com/scifi/ooa/planet_modifiers.htm)
20:27:11	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:33%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=539584	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.74b906.delayed	(from http://www.angelfire.com/scifi/ooa/planet_modifiers.htm)
20:27:11	43/43	---M--	200	added ('OK')	image/gif	etag:%22227963-2b-4907d006%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=539584	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscriptb906.gif	(from http://www.angelfire.com/scifi/ooa/planet_modifiers.htm)
20:27:12	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:35%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/defence_formations.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/defence_formations.76.delayed	(from http://www.angelfire.com/scifi/ooa/defence_formations.htm)
20:27:12	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.77e61a.delayed	(from http://www.angelfire.com/scifi/ooa/defence_formations.htm)
20:27:13	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:35%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=72102	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.789a9d.delayed	(from http://www.angelfire.com/scifi/ooa/defence_formations.htm)
20:27:13	43/43	---M--	200	added ('OK')	image/gif	etag:%227a37f1-2b-4907cf6c%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=72102	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript9a9d.gif	(from http://www.angelfire.com/scifi/ooa/defence_formations.htm)
20:27:14	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:36%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/new_page_1.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/new_page_1.7a.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_1.htm)
20:27:14	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.7be61a.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_1.htm)
20:27:14	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:37%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=57656	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.7cdf5f.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_1.htm)
20:27:15	43/43	---M--	200	added ('OK')	image/gif	etag:%227cb5d4-2b-4907cf99%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=57656	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscriptdf5f.gif	(from http://www.angelfire.com/scifi/ooa/new_page_1.htm)
20:27:15	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:38%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/new_page_2.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/new_page_2.7e.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_2.htm)
20:27:15	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.7fe61a.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_2.htm)
20:27:16	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:39%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=934321	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.8086dd.delayed	(from http://www.angelfire.com/scifi/ooa/new_page_2.htm)
20:27:16	43/43	---M--	200	added ('OK')	image/gif	etag:%227f33a3-2b-4907ce52%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=934321	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript86dd.gif	(from http://www.angelfire.com/scifi/ooa/new_page_2.htm)
20:27:17	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:40%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/secret_projects.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/secret_projects.82.delayed	(from http://www.angelfire.com/scifi/ooa/secret_projects.htm)
20:27:17	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.83e61a.delayed	(from http://www.angelfire.com/scifi/ooa/secret_projects.htm)
20:27:18	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:40%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=949266	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.84c812.delayed	(from http://www.angelfire.com/scifi/ooa/secret_projects.htm)
20:27:18	43/43	---M--	200	added ('OK')	image/gif	etag:%221c6ad8-2b-4907ce3d%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=949266	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscriptc812.gif	(from http://www.angelfire.com/scifi/ooa/secret_projects.htm)
20:27:19	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:41%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/ChangestoArchspace.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/ChangestoArchspace.86.delayed	(from http://www.angelfire.com/scifi/ooa/ChangestoArchspace.htm)
20:27:19	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.87e61a.delayed	(from http://www.angelfire.com/scifi/ooa/ChangestoArchspace.htm)
20:27:19	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:42%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=457953	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.88200d.delayed	(from http://www.angelfire.com/scifi/ooa/ChangestoArchspace.htm)
20:27:20	43/43	---M--	200	added ('OK')	image/gif	etag:%224e5863-2b-4907ce11%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=457953	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscript200d.gif	(from http://www.angelfire.com/scifi/ooa/ChangestoArchspace.htm)
20:27:20	3392/3392	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202015%2008:26:43%20GMT	http://www.angelfire.com/scifi/ooa/scifi/ooa/archspace_guide_by_wonder_bee_a.htm	D:/websites/OOA/www.angelfire.com/scifi/ooa/scifi/ooa/archspace_guide_by_wonder_bee_a.8a.delayed	(from http://www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.htm)
20:27:20	0/-1	---M--	302	error ('')			http://www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.tmpl?utm_source=house&utm_medium=landingpage&utm_campaign=toolbarlink	D:/websites/OOA/www.angelfire.com/scifi/ooa/www.angelfire.lycos.com/landing/landing.8be61a.delayed	(from http://www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.htm)
20:27:21	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202015%2008:26:44%20GMT	http://www.angelfire.com/doc/images/track/ot_noscript.gif?rand=321781	D:/websites/OOA/www.angelfire.com/doc/images/track/ot_noscript.8caf97.delayed	(from http://www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.htm)
20:27:21	43/43	---M--	200	added ('OK')	image/gif	etag:%221980b0-2b-4907cf83%22	http://www.angelfire.lycos.com/doc/images/track/ot_noscript.gif?rand=321781	D:/websites/OOA/www.angelfire.lycos.com/doc/images/track/ot_noscriptaf97.gif	(from http://www.angelfire.com/scifi/ooa/archspace_guide_by_wonder_bee_a.htm)
